學年度,縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
111,[13]屏東縣,枋山鄉,國小,134736,縣立加祿國小,公立,特偏,[941]屏東縣枋山鄉加祿村會社路28號,(08)8720060,http://www.clups.ptc.edu.tw,6,33,36,1.45,7,4
111,[13]屏東縣,三地門鄉,國小,134737,縣立地磨兒國小,公立,偏遠,[901]屏東縣三地門鄉三地村行政街9號,(08)7991462,http://www.sdps.ptc.edu.tw,6,66,58,100,11,9
111,[13]屏東縣,三地門鄉,國小,134740,縣立青山國小,公立,偏遠,[901]屏東縣三地門鄉青山村民族巷9號,(08)7962493,http://www.chses.ptc.edu.tw,6,23,26,97.96,5,5
111,[13]屏東縣,三地門鄉,國小,134741,縣立青葉國小,公立,偏遠,[901]屏東縣三地門鄉青葉村光復巷1之2號,(08)7961997,http://www.cyes.ptc.edu.tw,6,15,24,89.74,3,2
111,[13]屏東縣,三地門鄉,國小,134742,縣立口社國小,公立,偏遠,[901]屏東縣三地門鄉口社村信義巷65號,(08)7956495,http://www.kses.ptc.edu.tw,6,27,34,95.08,6,2
111,[13]屏東縣,瑪家鄉,國小,134744,縣立佳義國小,公立,偏遠,[903]屏東縣瑪家鄉佳義村泰平巷12號,(08)7990038,http://www.jyps.ptc.edu.tw,10,84,69,97.39,11,9
111,[13]屏東縣,瑪家鄉,國小,134746,縣立北葉國小,公立,偏遠,[903]屏東縣瑪家鄉北葉村風景巷1-22號,(08)7991649,http://www.byps.ptc.edu.tw,6,60,53,95.58,10,9
111,[13]屏東縣,霧臺鄉,國小,134748,縣立霧臺國小,公立,極偏,[902]屏東縣霧臺鄉霧臺村中山巷45號,(08)7902230,http://www.wutps.ptc.edu.tw,6,27,16,100,2,4
111,[13]屏東縣,泰武鄉,國小,134751,縣立武潭國小,公立,偏遠,[921]屏東縣泰武鄉武潭村潭中巷45號,(08)7833179,http://www.wtes.ptc.edu.tw,6,47,35,98.78,8,4
111,[13]屏東縣,泰武鄉,國小,134752,縣立泰武國小,公立,偏遠,[921]屏東縣泰武鄉泰武村阿夫魯岸路1號,(08)7837093,http://www.twps.ptc.edu.tw,6,56,37,96.77,10,15
111,[13]屏東縣,泰武鄉,國小,134753,縣立萬安國小,公立,偏遠,[921]屏東縣泰武鄉萬安村萬安路1號,(08)7831902,http://www.waps.ptc.edu.tw,6,56,35,100,7,3
111,[13]屏東縣,來義鄉,國小,134754,縣立來義國小,公立,偏遠,[922]屏東縣來義鄉丹林村古義路2號,(08)7850411,http://www.lyps.ptc.edu.tw,6,64,56,100,10,10
111,[13]屏東縣,來義鄉,國小,134755,縣立望嘉國小,公立,特偏,[922]屏東縣來義鄉望嘉村165號,(08)7981383,http://www.wcps.ptc.edu.tw,6,35,28,96.83,4,4
111,[13]屏東縣,來義鄉,國小,134756,縣立文樂國小,公立,特偏,[922]屏東縣來義鄉文樂村新樂路1號,(08)7981836,http://www.welps.ptc.edu.tw,6,29,23,96.15,2,10
111,[13]屏東縣,來義鄉,國小,134757,縣立南和國小,公立,特偏,[922]屏東縣來義鄉南和村51號,(08)8791263,http://www.nhps.ptc.edu.tw,6,32,36,95.59,9,6
111,[13]屏東縣,來義鄉,國小,134758,縣立古樓國小,公立,偏遠,[922]屏東縣來義鄉古樓村育英路2號,(08)7850281,http://www.ghes.ptc.edu.tw,6,27,23,98,5,1
111,[13]屏東縣,春日鄉,國小,134759,縣立春日國小,公立,特偏,[942]屏東縣春日鄉春日村春日路314號,(08)8782433,http://www.crps.ptc.edu.tw,6,42,39,96.3,11,3
111,[13]屏東縣,春日鄉,國小,134760,縣立力里國小,公立,特偏,[942]屏東縣春日鄉七佳村自強一路92號,(08)8791020,http://www.lles.ptc.edu.tw,6,56,46,97.06,7,9
111,[13]屏東縣,春日鄉,國小,134761,縣立古華國小,公立,特偏,[942]屏東縣春日鄉古華村古華路3巷63號,(08)8781040,http://www.ghps.ptc.edu.tw,6,18,20,100,3,3
111,[13]屏東縣,獅子鄉,國小,134762,縣立楓林國小,公立,極偏,[943]屏東縣獅子鄉楓林村楓林2巷22-2號,(08)8771371,http://www.fles.ptc.edu.tw,6,10,14,91.67,3,0
111,[13]屏東縣,獅子鄉,國小,134763,縣立丹路國小,公立,極偏,[943]屏東縣獅子鄉丹路村丹路1巷39號,(08)8771455,http://www.dles.ptc.edu.tw,6,21,16,94.59,6,2
111,[13]屏東縣,獅子鄉,國小,134764,縣立內獅國小,公立,特偏,[943]屏東縣獅子鄉內獅村1號,(08)8720003,http://www.nses.ptc.edu.tw,6,40,35,100,4,8
111,[13]屏東縣,獅子鄉,國小,134765,縣立草埔國小,公立,極偏,[943]屏東縣獅子鄉草埔村1巷5號,(08)8701449,http://www.cpps.ptc.edu.tw,6,13,15,100,0,3
111,[13]屏東縣,牡丹鄉,國小,134766,縣立石門國小,公立,極偏,[945]屏東縣牡丹鄉石門村石門路33號,(08)8831005,http://www.smps.ptc.edu.tw,6,34,47,96.3,6,4
111,[13]屏東縣,牡丹鄉,國小,134768,縣立高士國小,公立,極偏,[945]屏東縣牡丹鄉高士村高士路29號,(08)8810246,http://www.gses.ptc.edu.tw,6,8,19,96.3,3,2
111,[13]屏東縣,牡丹鄉,國小,134769,縣立牡丹國小,公立,極偏,[945]屏東縣牡丹鄉牡丹村牡丹路93號,(08)8830065,http://www.mdps.ptc.edu.tw,6,30,36,100,4,2
111,[13]屏東縣,里港鄉,國小,134780,縣立塔樓國小,公立,偏遠,[905]屏東縣里港鄉塔樓村塔樓路21之3號,(08)7756625,http://www.tlps.ptc.edu.tw,6,40,32,0,3,6
111,[13]屏東縣,里港鄉,國小,134781,縣立玉田國小,公立,偏遠,[905]屏東縣里港鄉玉田村八德路91號,(08)7752816,http://www.ytes.ptc.edu.tw,18,236,208,2.03,33,23
111,[13]屏東縣,三地門鄉,國小,134784,縣立賽嘉國小,公立,偏遠,[901]屏東縣三地門鄉賽嘉村2號,(08)7992220,http://www.sces.ptc.edu.tw,6,25,18,97.67,3,4
111,[13]屏東縣,瑪家鄉,國小,134787,縣立長榮百合國小,公立,偏遠,[903]屏東縣瑪家鄉瑪家村和平路一段65號,(08)7992750,https://www.eles.ptc.edu.tw/nss/p/index,6,70,58,92.97,5,4
111,[14]臺東縣,卑南鄉,國小,144620,縣立賓朗國小,公立,偏遠,[954]臺東縣卑南鄉賓朗村474巷2號,(089)224129,https://blps.ttct.edu.tw/,7,23,32,61.82,3,5
111,[14]臺東縣,卑南鄉,國小,144621,縣立溫泉國小,公立,偏遠,[954]臺東縣卑南鄉溫泉村溫泉路291號,(089)512354,https://hses.ttct.edu.tw/,6,61,45,21.7,1,4
111,[14]臺東縣,卑南鄉,國小,144622,縣立利嘉國小,公立,偏遠,[954]臺東縣卑南鄉利嘉村利嘉路666號,(08)9380121,https://ljps.ttct.edu.tw/,6,33,33,83.33,4,2
111,[14]臺東縣,卑南鄉,國小,144623,縣立初鹿國小,公立,偏遠,[954]臺東縣卑南鄉初鹿村梅園路97號,(089)571027,https://clps.ttct.edu.tw/,6,40,31,64.79,6,3
111,[14]臺東縣,卑南鄉,國小,144624,縣立東成國小,公立,偏遠,[954]臺東縣卑南鄉美農村22鄰班鳩92號,(089)571124,https://dcps.ttct.edu.tw/,6,16,34,14,6,0
111,[14]臺東縣,卑南鄉,國小,144625,縣立富山國小,公立,偏遠,[954]臺東縣卑南鄉富山村漁場三鄰66號,(089)281086,https://fses.ttct.edu.tw/,6,61,40,28.71,0,0
111,[14]臺東縣,卑南鄉,國小,144627,縣立大南國小,公立,偏遠,[954]臺東縣卑南鄉東興村東園一街40號,(089)382402,https://dnps.ttct.edu.tw/,6,32,40,97.22,9,10
111,[14]臺東縣,卑南鄉,國小,144628,縣立太平國小,公立,偏遠,[954]臺東縣卑南鄉泰安村6號,(089)381418,https://tpps.ttct.edu.tw/,9,77,65,76.06,9,10
111,[14]臺東縣,太麻里鄉,國小,144629,縣立大王國小,公立,偏遠,[963]臺東縣太麻里鄉大王村文化路60號,(089)781342,https://dwps.ttct.edu.tw/,9,86,73,59.75,18,11
111,[14]臺東縣,太麻里鄉,國小,144630,縣立香蘭國小,公立,偏遠,[963]臺東縣太麻里鄉香蘭村四鄰28號,(089)781505,https://slps.ttct.edu.tw/,6,18,16,55.88,2,3
111,[14]臺東縣,太麻里鄉,國小,144632,縣立三和國小,公立,偏遠,[963]臺東縣太麻里鄉三和村漁場94號,(089)512291,https://sahps.ttct.edu.tw/,6,32,16,25,3,5
111,[14]臺東縣,太麻里鄉,國小,144635,縣立大溪國小,公立,偏遠,[963]臺東縣太麻里鄉多良村十五鄰大溪85號,(089)761017,https://dsps.ttct.edu.tw/,6,22,13,85.71,9,1
111,[14]臺東縣,大武鄉,國小,144636,縣立尚武國小,公立,特偏,[965]臺東縣大武鄉尚武村八鄰學府路7號,(089)791458,https://swps.ttct.edu.tw/,7,27,32,55.93,3,6
111,[14]臺東縣,大武鄉,國小,144637,縣立大武國小,公立,特偏,[965]臺東縣大武鄉大武村民族街2巷49號,(089)791135,https://twps.ttct.edu.tw/,6,61,67,81.25,13,5
111,[14]臺東縣,大武鄉,國小,144638,縣立大鳥國小,公立,特偏,[965]臺東縣大武鄉大鳥村一鄰12號,(089)791530,https://danps.ttct.edu.tw/,6,18,21,100,5,5
111,[14]臺東縣,綠島鄉,國小,144640,縣立綠島國小,公立,特偏,[951]臺東縣綠島鄉中寮村3號,(089)672543,https://ldps.ttct.edu.tw/,7,32,31,4.76,4,4
111,[14]臺東縣,綠島鄉,國小,144641,縣立公館國小,公立,特偏,[951]臺東縣綠島鄉公館村98號,(089)672548,https://ggps.ttct.edu.tw/,6,28,26,12.96,3,7
111,[14]臺東縣,鹿野鄉,國小,144642,縣立鹿野國小,公立,偏遠,[955]臺東縣鹿野鄉鹿野村中華路一段402號,(089)551371,https://lyes.ttct.edu.tw/,6,18,24,52.38,2,3
111,[14]臺東縣,鹿野鄉,國小,144643,縣立龍田國小,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路236號,(089)551078,https://ltps.ttct.edu.tw/,6,22,24,28.26,2,1
111,[14]臺東縣,鹿野鄉,國小,144644,縣立永安國小,公立,偏遠,[955]臺東縣鹿野鄉永安村鹿寮路31號,(089)551172,https://yaps.ttct.edu.tw/,6,33,32,35.38,5,0
111,[14]臺東縣,鹿野鄉,國小,144645,縣立瑞豐國小,公立,偏遠,[955]臺東縣鹿野鄉瑞豐村中山路67號,(089)581118,https://rfps.ttct.edu.tw/,6,17,15,40.63,5,3
111,[14]臺東縣,鹿野鄉,國小,144646,縣立瑞源國小,公立,偏遠,[955]臺東縣鹿野鄉瑞源村文化路67號,(089)581064,https://ryes.ttct.edu.tw/,6,30,34,62.5,8,9
111,[14]臺東縣,關山鎮,國小,144647,縣立關山國小,公立,偏遠,[956]臺東縣關山鎮中華路101號,(089)811012,https://ksps.ttct.edu.tw/,15,168,155,45.51,16,27
111,[14]臺東縣,關山鎮,國小,144648,縣立月眉國小,公立,偏遠,[956]臺東縣關山鎮月眉里盛豐路二鄰1號,(089)811074,https://ymps.ttct.edu.tw/,6,4,9,30.77,0,1
111,[14]臺東縣,關山鎮,國小,144649,縣立德高國小,公立,偏遠,[956]臺東縣關山鎮德高里7鄰永豐16號,(089)931149,https://dgps.ttct.edu.tw/,6,17,13,76.67,1,0
111,[14]臺東縣,關山鎮,國小,144650,縣立電光國小,公立,偏遠,[956]臺東縣關山鎮電光里中興路93號,(089)951142,https://tkes.ttct.edu.tw/,6,16,13,51.72,1,0
111,[14]臺東縣,池上鄉,國小,144651,縣立福原國小,公立,偏遠,[958]臺東縣池上鄉福原村中華路17號,(089)862017,https://fyes.ttct.edu.tw/,11,74,83,33.76,14,18
111,[14]臺東縣,池上鄉,國小,144652,縣立大坡國小,公立,偏遠,[958]臺東縣池上鄉慶豐村八鄰87號,(089)862664,https://dpps.ttct.edu.tw/,6,24,21,28.89,0,1
111,[14]臺東縣,池上鄉,國小,144653,縣立萬安國小,公立,特偏,[958]臺東縣池上鄉萬安村一鄰5之2號,(089)862371,https://waes.ttct.edu.tw/,6,23,17,27.5,5,4
111,[14]臺東縣,東河鄉,國小,144655,縣立東河國小,公立,偏遠,[959]臺東縣東河鄉東河村十六鄰35號,(089)896160,https://thps.ttct.edu.tw/,6,20,18,50,2,4
111,[14]臺東縣,東河鄉,國小,144656,縣立都蘭國小,公立,偏遠,[959]臺東縣東河鄉都蘭村431號,(089)531224,https://thes.ttct.edu.tw/,6,34,43,58.44,3,1
111,[14]臺東縣,東河鄉,國小,144659,縣立泰源國小,公立,特偏,[959]臺東縣東河鄉泰源村11鄰297號,(089)891011,https://tyes.ttct.edu.tw/,6,34,24,77.59,8,4
111,[14]臺東縣,東河鄉,國小,144660,縣立北源國小,公立,極偏,[959]臺東縣東河鄉北源村順那21號,(089)891103,https://pyes.ttct.edu.tw/,6,10,12,50,0,2
111,[14]臺東縣,成功鎮,國小,144662,縣立三民國小,公立,特偏,[961]臺東縣成功鎮三民路18號,(089)851024,https://smps.ttct.edu.tw/,6,43,44,79.31,8,1
111,[14]臺東縣,成功鎮,國小,144663,縣立成功國小,公立,特偏,[961]臺東縣成功鎮太平路28號,(089)851021,https://cgps.ttct.edu.tw/,13,121,114,34.47,20,26
111,[14]臺東縣,成功鎮,國小,144664,縣立信義國小,公立,特偏,[961]臺東縣成功鎮信義里都歷路58號,(089)841029,https://syips.ttct.edu.tw/,6,20,20,82.5,4,4
111,[14]臺東縣,成功鎮,國小,144665,縣立三仙國小,公立,特偏,[961]臺東縣成功鎮三仙里基翬路八鄰16號,(089)851960,https://sasps.ttct.edu.tw/,6,24,13,94.59,8,4
111,[14]臺東縣,成功鎮,國小,144667,縣立忠孝國小,公立,特偏,[961]臺東縣成功鎮忠孝里成廣路8號,(089)871109,https://jsps.ttct.edu.tw/,6,13,16,75.86,0,1
111,[14]臺東縣,長濱鄉,國小,144669,縣立長濱國小,公立,極偏,[962]臺東縣長濱鄉長濱村五鄰11號,(089)831038,https://cbps.ttct.edu.tw/,6,40,32,58.33,10,13
111,[14]臺東縣,長濱鄉,國小,144671,縣立寧埔國小,公立,特偏,[962]臺東縣長濱鄉寧埔村十鄰41號,(089)801082,https://nbps.ttct.edu.tw/,6,19,10,86.21,4,4
111,[14]臺東縣,長濱鄉,國小,144672,縣立竹湖國小,公立,特偏,[962]臺東縣長濱鄉竹湖村十鄰14號,(089)831295,https://jhes.ttct.edu.tw/,6,11,16,70.37,1,3
111,[14]臺東縣,長濱鄉,國小,144673,縣立三間國小,公立,極偏,[962]臺東縣長濱鄉三間村七鄰16號,(089)831306,https://sjps.ttct.edu.tw/,6,14,10,62.5,5,0
111,[14]臺東縣,長濱鄉,國小,144674,縣立樟原國小,公立,極偏,[962]臺東縣長濱鄉樟原村一鄰7號,(089)881019,https://jyps.ttct.edu.tw/,5,8,7,86.67,3,2
111,[14]臺東縣,金峰鄉,國小,144676,縣立嘉蘭國小,公立,偏遠,[964]臺東縣金峰鄉嘉蘭村3鄰132號,(089)751224,https://jles.ttct.edu.tw/,6,41,40,98.77,2,6
111,[14]臺東縣,金峰鄉,國小,144677,縣立介達國小,公立,偏遠,[964]臺東縣金峰鄉正興村105號,(089)781583,https://jdes.ttct.edu.tw/,6,19,18,100,1,7
111,[14]臺東縣,金峰鄉,國小,144678,縣立新興國小,公立,偏遠,[964]臺東縣金峰鄉新興村一鄰1號,(089)781687,https://shsps.ttct.edu.tw/,6,34,44,96.15,4,1
111,[14]臺東縣,金峰鄉,國小,144679,縣立賓茂國小,公立,偏遠,[964]臺東縣金峰鄉賓茂村68號,(089)771007,https://bmps.ttct.edu.tw/,6,63,54,96.58,10,9
111,[14]臺東縣,達仁鄉,國小,144680,縣立安朔國小,公立,特偏,[966]臺東縣達仁鄉安朔村8鄰113號,(089)702257,https://asps.ttct.edu.tw/,6,19,15,94.12,2,3
111,[14]臺東縣,達仁鄉,國小,144681,縣立土坂vusam實小,公立,特偏,[966]臺東縣達仁鄉土坂村10號,(089)761225,https://tbps.ttct.edu.tw/,6,16,13,100,1,1
111,[14]臺東縣,達仁鄉,國小,144683,縣立臺坂國小,公立,特偏,[966]臺東縣達仁鄉台坂村10鄰59-1號,(089)761252,https://tabps.ttct.edu.tw/,6,13,11,95.83,0,6
111,[14]臺東縣,蘭嶼鄉,國小,144685,縣立蘭嶼國小,公立,特偏,[952]臺東縣蘭嶼鄉紅頭村1之1號,(089)731576,https://laps.ttct.edu.tw/,6,16,13,100,0,1
111,[14]臺東縣,蘭嶼鄉,國小,144686,縣立椰油國小,公立,特偏,[952]臺東縣蘭嶼鄉椰油村忠孝街1號,(089)732017,https://yyps.ttct.edu.tw/,6,40,21,100,4,8
111,[14]臺東縣,蘭嶼鄉,國小,144687,縣立東清國小,公立,特偏,[952]臺東縣蘭嶼鄉東清村1號,(089)732989,https://donps.ttct.edu.tw/,6,27,22,95.92,3,3
111,[14]臺東縣,蘭嶼鄉,國小,144688,縣立朗島國小,公立,特偏,[952]臺東縣蘭嶼鄉朗島村17號,(089)732019,https://lodps.ttct.edu.tw/,6,14,13,100,4,3
111,[14]臺東縣,延平鄉,國小,144689,縣立桃源國小,公立,偏遠,[953]臺東縣延平鄉桃源村昇平路84號,(089)561275,https://toyps.ttct.edu.tw/,6,45,45,100,0,8
111,[14]臺東縣,延平鄉,國小,144690,縣立武陵國小,公立,特偏,[953]臺東縣延平鄉武陵村一鄰明野路16號,(089)551249,https://wlps.ttct.edu.tw/,6,39,30,98.55,9,4
111,[14]臺東縣,延平鄉,國小,144692,縣立鸞山國小,公立,偏遠,[953]臺東縣延平鄉鸞山村一鄰14號,(089)568027,https://lsps.ttct.edu.tw/,6,16,15,100,1,2
111,[14]臺東縣,延平鄉,國小,144693,縣立紅葉國小,公立,特偏,[953]臺東縣延平鄉紅葉村紅谷路1號,(089)561015,https://hyps.ttct.edu.tw/,8,40,5,93.33,8,6
111,[14]臺東縣,海端鄉,國小,144694,縣立海端國小,公立,偏遠,[957]臺東縣海端鄉海端村山界路36號,(089)931184,https://hdps.ttct.edu.tw/,6,17,14,74.19,3,1
111,[14]臺東縣,海端鄉,國小,144695,縣立初來國小,公立,特偏,[957]臺東縣海端鄉海端村七鄰5號,(089)931049,https://clips.ttct.edu.tw/,6,17,18,85.71,4,4
111,[14]臺東縣,海端鄉,國小,144696,縣立崁頂國小,公立,特偏,[957]臺東縣海端鄉崁頂村中福21號,(089)811447,https://kdps.ttct.edu.tw/,6,20,17,94.59,3,2
111,[14]臺東縣,海端鄉,國小,144697,縣立廣原國小,公立,特偏,[957]臺東縣海端鄉廣原村大埔路一鄰1號,(089)862923,https://gyps.ttct.edu.tw/,6,23,22,88.89,5,2
111,[14]臺東縣,海端鄉,國小,144698,縣立錦屏國小,公立,極偏,[957]臺東縣海端鄉廣原村錦屏1號,(089)861762,https://jpps.ttct.edu.tw/,6,14,19,96.97,5,3
111,[14]臺東縣,海端鄉,國小,144700,縣立加拿國小,公立,極偏,[957]臺東縣海端鄉加拿村加南5號,(089)811108,https://jnps.ttct.edu.tw/,6,11,15,100,2,4
111,[14]臺東縣,海端鄉,國小,144702,縣立霧鹿國小,公立,極偏,[957]臺東縣海端鄉霧鹿村12號,(089)35053,https://wulps.ttct.edu.tw/,6,8,13,95.24,1,4
111,[14]臺東縣,東河鄉,國小,144703,縣立興隆國小,公立,偏遠,[959]臺東縣東河鄉興昌村155號,(089)531283,https://slops.ttct.edu.tw/,6,14,26,40,4,4
111,[15]花蓮縣,壽豐鄉,國小,154627,縣立豐山國小,公立,偏遠,[974]花蓮縣壽豐鄉豐山村中山路41號,(03)8651640,http://www.fsnps.hlc.edu.tw,7,60,46,26.42,4,7
111,[15]花蓮縣,壽豐鄉,國小,154628,縣立豐裡國小,公立,偏遠,[974]花蓮縣壽豐鄉豐裡村中山路299號,(03)8652183,http://www.flps.hlc.edu.tw,6,32,35,43.28,7,3
111,[15]花蓮縣,壽豐鄉,國小,154630,縣立平和國小,公立,偏遠,[974]花蓮縣壽豐鄉平和路34號,(03)8661223,http://www.phps.hlc.edu.tw,6,27,25,30.77,5,2
111,[15]花蓮縣,壽豐鄉,國小,154631,縣立溪口國小,公立,偏遠,[974]花蓮縣壽豐鄉溪口村溪口路87號,(03)8652275,http://www.skps.hlc.edu.tw,5,9,10,89.47,3,3
111,[15]花蓮縣,壽豐鄉,國小,154632,縣立月眉國小,公立,偏遠,[974]花蓮縣壽豐鄉月眉村月眉三段24號,(03)8631011,http://www.ymps.hlc.edu.tw,6,16,14,86.67,4,1
111,[15]花蓮縣,壽豐鄉,國小,154633,縣立水璉國小,公立,偏遠,[974]花蓮縣壽豐鄉水璉村水璉二街20號,(03)8601228,http://www.sulps.hlc.edu.tw,6,12,15,77.78,1,1
111,[15]花蓮縣,鳳林鎮,國小,154636,縣立大榮國小,公立,偏遠,[975]花蓮縣鳳林鎮大榮里復興路85號,(03)8763904,http://www.dlps.hlc.edu.tw,6,25,21,52.17,2,5
111,[15]花蓮縣,鳳林鎮,國小,154637,縣立鳳仁國小,公立,偏遠,[975]花蓮縣鳳林鎮鳳仁里光復路94號,(03)8762201,http://www.fjps.hlc.edu.tw,6,31,23,22.22,7,6
111,[15]花蓮縣,鳳林鎮,國小,154638,縣立北林國小,公立,偏遠,[975]花蓮縣鳳林鎮北林里平園路32號,(03)8762554,http://www.blps.hlc.edu.tw/index.php,6,15,9,37.5,0,1
111,[15]花蓮縣,鳳林鎮,國小,154640,縣立長橋國小,公立,偏遠,[975]花蓮縣鳳林鎮長橋里長橋路2號,(03)8751654,http://www.chcps.hlc.edu.tw,6,17,11,60.71,5,3
111,[15]花蓮縣,鳳林鎮,國小,154642,縣立林榮國小,公立,偏遠,[975]花蓮縣鳳林鎮林榮里永安街2號,(03)8771024,http://www.llps.hlc.edu.tw,6,15,14,24.14,2,1
111,[15]花蓮縣,光復鄉,國小,154643,縣立光復國小,公立,偏遠,[976]花蓮縣光復鄉大馬村中山路三段75號,(03)8701029,http://www.kfps.hlc.edu.tw,6,74,58,73.48,16,8
111,[15]花蓮縣,光復鄉,國小,154644,縣立太巴塱國小,公立,偏遠,[976]花蓮縣光復鄉中正路二段23號,(03)8701134,http://www.tplps.hlc.edu.tw,6,53,42,92.63,5,11
111,[15]花蓮縣,光復鄉,國小,154648,縣立大進國小,公立,偏遠,[976]花蓮縣光復鄉大進村糖廠街4號,(03)8701049,http://www.dchps.hlc.edu.tw,6,63,52,37.39,10,9
111,[15]花蓮縣,瑞穗鄉,國小,154649,縣立瑞穗國小,公立,偏遠,[978]花蓮縣瑞穗鄉溫泉路一段19號,(03)8876366,http://www.zshps.hlc.edu.tw,13,111,113,52.23,15,20
111,[15]花蓮縣,瑞穗鄉,國小,154650,縣立瑞北國小,公立,偏遠,[978]花蓮縣瑞穗鄉中正北路二段35號,(03)8872642,http://www.zbps.hlc.edu.tw,6,18,28,91.3,2,2
111,[15]花蓮縣,瑞穗鄉,國小,154651,縣立瑞美國小,公立,偏遠,[978]花蓮縣瑞穗鄉中山路二段389號,(03)8872014,http://www.zmeps.hlc.edu.tw,6,16,17,42.42,5,4
111,[15]花蓮縣,瑞穗鄉,國小,154652,縣立鶴岡國小,公立,特偏,[978]花蓮縣瑞穗鄉鶴岡村167號,(03)8872740,http://www.hgps.hlc.edu.tw,6,9,10,89.47,0,3
111,[15]花蓮縣,瑞穗鄉,國小,154653,縣立舞鶴國小,公立,特偏,[978]花蓮縣瑞穗鄉舞鶴村64號,(03)8872394,http://www.whps.hlc.edu.tw,5,6,5,54.55,2,4
111,[15]花蓮縣,瑞穗鄉,國小,154654,縣立富源國小,公立,偏遠,[978]花蓮縣瑞穗鄉富源村30號,(03)8811029,http://www.fyps.hlc.edu.tw,6,33,33,68.18,8,4
111,[15]花蓮縣,豐濱鄉,國小,154655,縣立豐濱國小,公立,特偏,[977]花蓮縣豐濱鄉豐濱村民族街5號,(03)8791111,http://www.fbps.hlc.edu.tw,6,27,34,77.05,6,4
111,[15]花蓮縣,豐濱鄉,國小,154656,縣立港口國小,公立,極偏,[977]花蓮縣豐濱鄉港口村43號,(03)8781037,http://www.gkps.hlc.edu.tw,3,9,6,93.33,1,1
111,[15]花蓮縣,豐濱鄉,國小,154657,縣立靜浦國小,公立,極偏,[977]花蓮縣豐濱鄉靜浦村64號,(03)8781021,http://www.zpps.hlc.edu.tw,6,8,7,100,1,0
111,[15]花蓮縣,豐濱鄉,國小,154658,縣立新社國小,公立,特偏,[977]花蓮縣豐濱鄉新社村150號,(03)8711138,http://www.ssps.hlc.edu.tw,6,11,5,100,3,3
